t vof s11 s22 s12
0.000000e+00 8.336390e-01 1.332020e-04 -1.332020e-04 2.311623e+00
1.000000e-03 8.338113e-01 -1.296961e-04 1.296961e-04 2.311854e+00
2.000000e-03 8.339849e-01 -2.330992e-04 2.330992e-04 2.312169e+00
3.000000e-03 8.341598e-01 -2.787777e-04 2.787777e-04 2.312545e+00
4.000000e-03 8.343360e-01 -3.147572e-04 3.147572e-04 2.312964e+00
5.000000e-03 8.345135e-01 -3.578056e-04 3.578056e-04 2.313414e+00
6.000000e-03 8.346924e-01 -4.085659e-04 4.085659e-04 2.313883e+00
7.000000e-03 8.348727e-01 -4.607486e-04 4.607486e-04 2.314365e+00
8.000000e-03 8.350546e-01 -5.062864e-04 5.062864e-04 2.314855e+00
9.000000e-03 8.352381e-01 -5.379633e-04 5.379633e-04 2.315347e+00
1.000000e-02 8.354233e-01 -5.505443e-04 5.505443e-04 2.315838e+00
1.100000e-02 8.356101e-01 -5.410563e-04 5.410563e-04 2.316326e+00
1.200000e-02 8.357986e-01 -5.086198e-04 5.086198e-04 2.316809e+00
1.300000e-02 8.359888e-01 -4.540681e-04 4.540681e-04 2.317287e+00
1.400000e-02 8.361807e-01 -3.794933e-04 3.794933e-04 2.317759e+00
1.500000e-02 8.363743e-01 -2.877996e-04 2.877996e-04 2.318225e+00
1.600000e-02 8.365695e-01 -1.823073e-04 1.823073e-04 2.318685e+00
1.700000e-02 8.367664e-01 -6.642937e-05 6.642937e-05 2.319140e+00
1.800000e-02 8.369649e-01 5.657109e-05 -5.657109e-05 2.319592e+00
1.900000e-02 8.371649e-01 1.837458e-04 -1.837458e-04 2.320041e+00
2.000000e-02 8.373666e-01 3.125549e-04 -3.125549e-04 2.320489e+00
2.100000e-02 8.370856e-01 1.169701e-03 -1.169701e-03 2.317258e+00
2.200000e-02 8.372970e-01 2.096794e-03 -2.096794e-03 2.317461e+00
2.300000e-02 8.375106e-01 1.556746e-03 -1.556746e-03 2.317728e+00
2.400000e-02 8.377259e-01 9.594776e-04 -9.594776e-04 2.318088e+00
2.500000e-02 8.379426e-01 4.436202e-04 -4.436202e-04 2.318509e+00
2.600000e-02 8.381605e-01 -1.907110e-05 1.907110e-05 2.318968e+00
2.700000e-02 8.383796e-01 -4.528387e-04 4.528387e-04 2.319449e+00
2.800000e-02 8.385999e-01 -8.661500e-04 8.661500e-04 2.319941e+00
2.900000e-02 8.388212e-01 -1.257896e-03 1.257896e-03 2.320433e+00
3.000000e-02 8.390436e-01 -1.622289e-03 1.622289e-03 2.320918e+00
3.100000e-02 8.392671e-01 -1.951688e-03 1.951688e-03 2.321393e+00
3.200000e-02 8.394916e-01 -2.238200e-03 2.238200e-03 2.321853e+00
3.300000e-02 8.397171e-01 -2.474642e-03 2.474642e-03 2.322296e+00
3.400000e-02 8.399437e-01 -2.655120e-03 2.655120e-03 2.322724e+00
3.500000e-02 8.401713e-01 -2.775369e-03 2.775369e-03 2.323137e+00
3.600000e-02 8.403999e-01 -2.832917e-03 2.832917e-03 2.323537e+00
3.700000e-02 8.406296e-01 -2.827121e-03 2.827121e-03 2.323928e+00
3.800000e-02 8.408603e-01 -2.759087e-03 2.759087e-03 2.324313e+00
3.900000e-02 8.410921e-01 -2.631514e-03 2.631514e-03 2.324695e+00
4.000000e-02 8.413249e-01 -2.448468e-03 2.448468e-03 2.325078e+00
4.100000e-02 8.412356e-01 -6.058717e-03 6.058717e-03 2.314763e+00
4.200000e-02 8.414713e-01 -6.005220e-03 6.005220e-03 2.315248e+00
4.300000e-02 8.417090e-01 -5.528250e-03 5.528250e-03 2.315779e+00
4.400000e-02 8.419483e-01 -4.897778e-03 4.897778e-03 2.316359e+00
4.500000e-02 8.421889e-01 -4.240052e-03 4.240052e-03 2.316978e+00
4.600000e-02 8.424308e-01 -3.609298e-03 3.609298e-03 2.317629e+00
4.700000e-02 8.426738e-01 -3.025509e-03 3.025509e-03 2.318303e+00
4.800000e-02 8.429178e-01 -2.493229e-03 2.493229e-03 2.318993e+00
4.900000e-02 8.431628e-01 -2.010586e-03 2.010586e-03 2.319694e+00
5.000000e-02 8.434088e-01 -1.573498e-03 1.573498e-03 2.320402e+00
5.100000e-02 8.436556e-01 -1.177512e-03 1.177512e-03 2.321116e+00
5.200000e-02 8.439034e-01 -8.185156e-04 8.185156e-04 2.321833e+00
5.300000e-02 8.441520e-01 -4.929129e-04 4.929129e-04 2.322552e+00
5.400000e-02 8.444015e-01 -1.975812e-04 1.975812e-04 2.323271e+00
5.500000e-02 8.446518e-01 7.025164e-05 -7.025164e-05 2.323991e+00
5.600000e-02 8.449029e-01 3.131338e-04 -3.131338e-04 2.324710e+00
5.700000e-02 8.451548e-01 5.334893e-04 -5.334893e-04 2.325428e+00
5.800000e-02 8.454075e-01 7.336824e-04 -7.336824e-04 2.326144e+00
5.900000e-02 8.456610e-01 9.160468e-04 -9.160468e-04 2.326857e+00
6.000000e-02 8.459153e-01 1.082886e-03 -1.082886e-03 2.327568e+00
6.100000e-02 8.461703e-01 1.236456e-03 -1.236456e-03 2.328276e+00
6.200000e-02 8.464260e-01 1.378931e-03 -1.378931e-03 2.328980e+00
6.300000e-02 8.466825e-01 1.512371e-03 -1.512371e-03 2.329680e+00
6.400000e-02 8.469398e-01 1.638683e-03 -1.638683e-03 2.330376e+00
6.500000e-02 8.471977e-01 1.759592e-03 -1.759592e-03 2.331067e+00
6.600000e-02 8.474564e-01 1.876618e-03 -1.876618e-03 2.331755e+00
6.700000e-02 8.477158e-01 1.991059e-03 -1.991059e-03 2.332438e+00
6.800000e-02 8.479758e-01 2.103986e-03 -2.103986e-03 2.333117e+00
6.900000e-02 8.482366e-01 2.216247e-03 -2.216247e-03 2.333791e+00
7.000000e-02 8.484980e-01 2.328471e-03 -2.328471e-03 2.334462e+00
7.100000e-02 8.484694e-01 -2.568452e-03 2.568452e-03 2.343755e+00
7.200000e-02 8.487320e-01 -2.083791e-03 2.083791e-03 2.344535e+00
7.300000e-02 8.489961e-01 -1.793781e-03 1.793781e-03 2.345270e+00
7.400000e-02 8.492611e-01 -1.648140e-03 1.648140e-03 2.345983e+00
7.500000e-02 8.495270e-01 -1.586629e-03 1.586629e-03 2.346683e+00
7.600000e-02 8.497937e-01 -1.573013e-03 1.573013e-03 2.347375e+00
7.700000e-02 8.500611e-01 -1.587794e-03 1.587794e-03 2.348061e+00
7.800000e-02 8.503291e-01 -1.620493e-03 1.620493e-03 2.348744e+00
7.900000e-02 8.505978e-01 -1.665268e-03 1.665268e-03 2.349425e+00
8.000000e-02 8.508671e-01 -1.718677e-03 1.718677e-03 2.350107e+00
8.100000e-02 8.511369e-01 -1.778551e-03 1.778551e-03 2.350789e+00
8.200000e-02 8.514074e-01 -1.843405e-03 1.843405e-03 2.351474e+00
8.300000e-02 8.516784e-01 -1.912125e-03 1.912125e-03 2.352163e+00
8.400000e-02 8.519500e-01 -1.983798e-03 1.983798e-03 2.352855e+00
8.500000e-02 8.522221e-01 -2.057624e-03 2.057624e-03 2.353551e+00
8.600000e-02 8.524947e-01 -2.132860e-03 2.132860e-03 2.354252e+00
8.700000e-02 8.527678e-01 -2.208805e-03 2.208805e-03 2.354957e+00
8.800000e-02 8.530414e-01 -2.284787e-03 2.284787e-03 2.355668e+00
8.900000e-02 8.533155e-01 -2.360164e-03 2.360164e-03 2.356384e+00
9.000000e-02 8.535901e-01 -2.434326e-03 2.434326e-03 2.357105e+00
9.100000e-02 8.538651e-01 -2.506696e-03 2.506696e-03 2.357831e+00
9.200000e-02 8.541407e-01 -2.576743e-03 2.576743e-03 2.358563e+00
9.300000e-02 8.544166e-01 -2.643979e-03 2.643979e-03 2.359299e+00
9.400000e-02 8.546930e-01 -2.707963e-03 2.707963e-03 2.360040e+00
9.500000e-02 8.549699e-01 -2.768308e-03 2.768308e-03 2.360786e+00
9.600000e-02 8.552472e-01 -2.824680e-03 2.824680e-03 2.361536e+00
9.700000e-02 8.555249e-01 -2.876796e-03 2.876796e-03 2.362290e+00
9.800000e-02 8.558031e-01 -2.924426e-03 2.924426e-03 2.363048e+00
9.900000e-02 8.560816e-01 -2.967390e-03 2.967390e-03 2.363810e+00
1.000000e-01 8.563606e-01 -3.005559e-03 3.005559e-03 2.364576e+00
1.010000e-01 8.566400e-01 -3.038846e-03 3.038846e-03 2.365345e+00
1.020000e-01 8.569198e-01 -3.067209e-03 3.067209e-03 2.366117e+00
1.030000e-01 8.571999e-01 -3.090643e-03 3.090643e-03 2.366891e+00
1.040000e-01 8.574805e-01 -3.109181e-03 3.109181e-03 2.367668e+00
1.050000e-01 8.577615e-01 -3.122884e-03 3.122884e-03 2.368448e+00
1.060000e-01 8.580428e-01 -3.131845e-03 3.131845e-03 2.369229e+00
1.070000e-01 8.583245e-01 -3.136178e-03 3.136178e-03 2.370013e+00
1.080000e-01 8.586066e-01 -3.136020e-03 3.136020e-03 2.370797e+00
1.090000e-01 8.588890e-01 -3.131525e-03 3.131525e-03 2.371584e+00
1.100000e-01 8.591719e-01 -3.122864e-03 3.122864e-03 2.372371e+00
1.110000e-01 8.594551e-01 -3.110216e-03 3.110216e-03 2.373159e+00
1.120000e-01 8.597386e-01 -3.093774e-03 3.093774e-03 2.373949e+00
1.130000e-01 8.600225e-01 -3.073736e-03 3.073736e-03 2.374738e+00
1.140000e-01 8.603067e-01 -3.050305e-03 3.050305e-03 2.375528e+00
1.150000e-01 8.605913e-01 -3.023689e-03 3.023689e-03 2.376319e+00
1.160000e-01 8.608106e-01 1.651285e-03 -1.651285e-03 2.368747e+00
1.170000e-01 8.610952e-01 1.507816e-03 -1.507816e-03 2.369601e+00
1.180000e-01 8.613805e-01 1.453929e-03 -1.453929e-03 2.370442e+00
1.190000e-01 8.616664e-01 1.459663e-03 -1.459663e-03 2.371271e+00
1.200000e-01 8.619527e-01 1.503460e-03 -1.503460e-03 2.372089e+00
1.210000e-01 8.622396e-01 1.570675e-03 -1.570675e-03 2.372898e+00
1.220000e-01 8.625269e-01 1.651677e-03 -1.651677e-03 2.373700e+00
1.230000e-01 8.628146e-01 1.740246e-03 -1.740246e-03 2.374496e+00
1.240000e-01 8.631026e-01 1.832401e-03 -1.832401e-03 2.375287e+00
1.250000e-01 8.633911e-01 1.925603e-03 -1.925603e-03 2.376075e+00
1.260000e-01 8.636799e-01 2.018232e-03 -2.018232e-03 2.376860e+00
1.270000e-01 8.639690e-01 2.109245e-03 -2.109245e-03 2.377643e+00
1.280000e-01 8.642585e-01 2.197976e-03 -2.197976e-03 2.378426e+00
1.290000e-01 8.645483e-01 2.283995e-03 -2.283995e-03 2.379207e+00
1.300000e-01 8.648384e-01 2.367032e-03 -2.367032e-03 2.379989e+00
1.310000e-01 8.651289e-01 2.446928e-03 -2.446928e-03 2.380770e+00
1.320000e-01 8.654196e-01 2.523596e-03 -2.523596e-03 2.381552e+00
1.330000e-01 8.657107e-01 2.597011e-03 -2.597011e-03 2.382334e+00
1.340000e-01 8.660021e-01 2.667185e-03 -2.667185e-03 2.383118e+00
1.350000e-01 8.662938e-01 2.734168e-03 -2.734168e-03 2.383902e+00
1.360000e-01 8.665857e-01 2.798032e-03 -2.798032e-03 2.384687e+00
1.370000e-01 8.668780e-01 2.858871e-03 -2.858871e-03 2.385474e+00
1.380000e-01 8.671705e-01 2.916796e-03 -2.916796e-03 2.386262e+00
1.390000e-01 8.674633e-01 2.971928e-03 -2.971928e-03 2.387051e+00
1.400000e-01 8.677564e-01 3.024398e-03 -3.024398e-03 2.387842e+00
1.410000e-01 8.680498e-01 3.074343e-03 -3.074343e-03 2.388634e+00
1.420000e-01 8.683434e-01 3.121902e-03 -3.121902e-03 2.389428e+00
1.430000e-01 8.686373e-01 3.167220e-03 -3.167220e-03 2.390223e+00
1.440000e-01 8.689314e-01 3.210437e-03 -3.210437e-03 2.391020e+00
1.450000e-01 8.692258e-01 3.251694e-03 -3.251694e-03 2.391819e+00
1.460000e-01 8.695205e-01 3.291130e-03 -3.291130e-03 2.392619e+00
1.470000e-01 8.698154e-01 3.328879e-03 -3.328879e-03 2.393421e+00
1.480000e-01 8.701105e-01 3.365072e-03 -3.365072e-03 2.394224e+00
1.490000e-01 8.704059e-01 3.399833e-03 -3.399833e-03 2.395029e+00
1.500000e-01 8.707016e-01 3.433282e-03 -3.433282e-03 2.395836e+00
1.510000e-01 8.709974e-01 3.465534e-03 -3.465534e-03 2.396645e+00
1.520000e-01 8.712935e-01 3.496696e-03 -3.496696e-03 2.397455e+00
1.530000e-01 8.715898e-01 3.526871e-03 -3.526871e-03 2.398267e+00
1.540000e-01 8.718864e-01 3.556155e-03 -3.556155e-03 2.399081e+00
1.550000e-01 8.721831e-01 3.584637e-03 -3.584637e-03 2.399896e+00
1.560000e-01 8.724801e-01 3.612402e-03 -3.612402e-03 2.400713e+00
1.570000e-01 8.727773e-01 3.639528e-03 -3.639528e-03 2.401532e+00
1.580000e-01 8.730748e-01 3.666087e-03 -3.666087e-03 2.402353e+00
1.590000e-01 8.733724e-01 3.692147e-03 -3.692147e-03 2.403175e+00
1.600000e-01 8.736702e-01 3.717770e-03 -3.717770e-03 2.403999e+00
1.610000e-01 8.739683e-01 3.743011e-03 -3.743011e-03 2.404825e+00
1.620000e-01 8.742665e-01 3.767922e-03 -3.767922e-03 2.405652e+00
1.630000e-01 8.745649e-01 3.792552e-03 -3.792552e-03 2.406481e+00
1.640000e-01 8.748636e-01 3.816942e-03 -3.816942e-03 2.407312e+00
1.650000e-01 8.751624e-01 3.841131e-03 -3.841131e-03 2.408145e+00
1.660000e-01 8.754614e-01 3.865155e-03 -3.865155e-03 2.408979e+00
1.670000e-01 8.757606e-01 3.889042e-03 -3.889042e-03 2.409815e+00
1.680000e-01 8.760600e-01 3.912822e-03 -3.912822e-03 2.410653e+00
1.690000e-01 8.763596e-01 3.936519e-03 -3.936519e-03 2.411493e+00
1.700000e-01 8.766594e-01 3.960153e-03 -3.960153e-03 2.412334e+00
1.710000e-01 8.769593e-01 3.983742e-03 -3.983742e-03 2.413177e+00
1.720000e-01 8.772594e-01 4.007303e-03 -4.007303e-03 2.414021e+00
1.730000e-01 8.775597e-01 4.030848e-03 -4.030848e-03 2.414868e+00
1.740000e-01 8.778601e-01 4.054388e-03 -4.054388e-03 2.415716e+00
1.750000e-01 8.781608e-01 4.077932e-03 -4.077932e-03 2.416565e+00
1.760000e-01 8.784616e-01 4.101486e-03 -4.101486e-03 2.417417e+00
1.770000e-01 8.787625e-01 4.125055e-03 -4.125055e-03 2.418270e+00
1.780000e-01 8.790636e-01 4.148643e-03 -4.148643e-03 2.419124e+00
1.790000e-01 8.793649e-01 4.172251e-03 -4.172251e-03 2.419980e+00
1.800000e-01 8.796663e-01 4.195878e-03 -4.195878e-03 2.420838e+00
1.810000e-01 8.799679e-01 4.219525e-03 -4.219525e-03 2.421698e+00
1.820000e-01 8.802696e-01 4.243188e-03 -4.243188e-03 2.422559e+00
1.830000e-01 8.805715e-01 4.266865e-03 -4.266865e-03 2.423422e+00
1.840000e-01 8.808735e-01 4.290551e-03 -4.290551e-03 2.424287e+00
1.850000e-01 8.811757e-01 4.314241e-03 -4.314241e-03 2.425153e+00
1.860000e-01 8.814780e-01 4.337929e-03 -4.337929e-03 2.426020e+00
1.870000e-01 8.817804e-01 4.361609e-03 -4.361609e-03 2.426890e+00
1.880000e-01 8.820830e-01 4.385274e-03 -4.385274e-03 2.427761e+00
1.890000e-01 8.823857e-01 4.408916e-03 -4.408916e-03 2.428633e+00
1.900000e-01 8.826886e-01 4.432526e-03 -4.432526e-03 2.429507e+00
1.910000e-01 8.829915e-01 4.456098e-03 -4.456098e-03 2.430382e+00
1.920000e-01 8.832946e-01 4.479621e-03 -4.479621e-03 2.431259e+00
1.930000e-01 8.835979e-01 4.503088e-03 -4.503088e-03 2.432138e+00
1.940000e-01 8.839012e-01 4.526489e-03 -4.526489e-03 2.433018e+00
1.950000e-01 8.842047e-01 4.549814e-03 -4.549814e-03 2.433899e+00
1.960000e-01 8.845083e-01 4.573056e-03 -4.573056e-03 2.434782e+00
1.970000e-01 8.848120e-01 4.596204e-03 -4.596204e-03 2.435667e+00
1.980000e-01 8.851159e-01 4.619250e-03 -4.619250e-03 2.436552e+00
1.990000e-01 8.854198e-01 4.642183e-03 -4.642183e-03 2.437440e+00
2.000000e-01 8.857238e-01 4.664996e-03 -4.664996e-03 2.438328e+00
2.010000e-01 8.860280e-01 4.687680e-03 -4.687680e-03 2.439218e+00
2.020000e-01 8.863323e-01 4.710225e-03 -4.710225e-03 2.440109e+00
2.030000e-01 8.866366e-01 4.732623e-03 -4.732623e-03 2.441002e+00
2.040000e-01 8.869411e-01 4.754866e-03 -4.754866e-03 2.441896e+00
2.050000e-01 8.872457e-01 4.776946e-03 -4.776946e-03 2.442791e+00
2.060000e-01 8.875503e-01 4.798854e-03 -4.798854e-03 2.443688e+00
2.070000e-01 8.878551e-01 4.820584e-03 -4.820584e-03 2.444585e+00
2.080000e-01 8.881600e-01 4.842129e-03 -4.842129e-03 2.445484e+00
2.090000e-01 8.884649e-01 4.863480e-03 -4.863480e-03 2.446385e+00
2.100000e-01 8.887699e-01 4.884633e-03 -4.884633e-03 2.447286e+00
2.110000e-01 8.890751e-01 4.905579e-03 -4.905579e-03 2.448188e+00
2.120000e-01 8.893803e-01 4.926315e-03 -4.926315e-03 2.449092e+00
2.130000e-01 8.896856e-01 4.946833e-03 -4.946833e-03 2.449997e+00
2.140000e-01 8.899910e-01 4.967129e-03 -4.967129e-03 2.450903e+00
2.150000e-01 8.902964e-01 4.987198e-03 -4.987198e-03 2.451810e+00
2.160000e-01 8.906019e-01 5.007035e-03 -5.007035e-03 2.452718e+00
2.170000e-01 8.910402e-01 7.282587e-05 -7.282587e-05 2.460559e+00
2.180000e-01 8.913458e-01 3.763948e-05 -3.763948e-05 2.461446e+00
2.190000e-01 8.916515e-01 2.093934e-05 -2.093934e-05 2.462329e+00
2.200000e-01 8.919575e-01 1.705914e-05 -1.705914e-05 2.463211e+00
2.210000e-01 8.922637e-01 2.201219e-05 -2.201219e-05 2.464091e+00
2.220000e-01 8.925700e-01 3.302430e-05 -3.302430e-05 2.464970e+00
2.230000e-01 8.928764e-01 4.818454e-05 -4.818454e-05 2.465848e+00
2.240000e-01 8.931829e-01 6.618950e-05 -6.618950e-05 2.466725e+00
2.250000e-01 8.934896e-01 8.615865e-05 -8.615865e-05 2.467601e+00
2.260000e-01 8.937963e-01 1.075030e-04 -1.075030e-04 2.468476e+00
2.270000e-01 8.941031e-01 1.298323e-04 -1.298323e-04 2.469351e+00
2.280000e-01 8.944100e-01 1.528907e-04 -1.528907e-04 2.470226e+00
2.290000e-01 8.947170e-01 1.765116e-04 -1.765116e-04 2.471100e+00
2.300000e-01 8.950241e-01 2.005875e-04 -2.005875e-04 2.471974e+00
2.310000e-01 8.953312e-01 2.250489e-04 -2.250489e-04 2.472848e+00
2.320000e-01 8.956383e-01 2.498504e-04 -2.498504e-04 2.473722e+00
2.330000e-01 8.959456e-01 2.749620e-04 -2.749620e-04 2.474596e+00
2.340000e-01 8.962529e-01 3.003623e-04 -3.003623e-04 2.475470e+00
2.350000e-01 8.965602e-01 3.260352e-04 -3.260352e-04 2.476344e+00
2.360000e-01 8.968676e-01 3.519673e-04 -3.519673e-04 2.477219e+00
2.370000e-01 8.971750e-01 3.781467e-04 -3.781467e-04 2.478093e+00
2.380000e-01 8.974825e-01 4.045617e-04 -4.045617e-04 2.478968e+00
2.390000e-01 8.977900e-01 4.312008e-04 -4.312008e-04 2.479843e+00
2.400000e-01 8.980975e-01 4.580524e-04 -4.580524e-04 2.480718e+00
2.410000e-01 8.984051e-01 4.851046e-04 -4.851046e-04 2.481594e+00
2.420000e-01 8.987127e-01 5.123455e-04 -5.123455e-04 2.482470e+00
2.430000e-01 8.990204e-01 5.397627e-04 -5.397627e-04 2.483346e+00
2.440000e-01 8.993280e-01 5.673443e-04 -5.673443e-04 2.484223e+00
2.450000e-01 8.996358e-01 5.950781e-04 -5.950781e-04 2.485100e+00
2.460000e-01 8.999435e-01 6.229520e-04 -6.229520e-04 2.485978e+00
2.470000e-01 9.002512e-01 6.509543e-04 -6.509543e-04 2.486855e+00
2.480000e-01 9.005590e-01 6.790734e-04 -6.790734e-04 2.487733e+00
2.490000e-01 9.008668e-01 7.072981e-04 -7.072981e-04 2.488612e+00
2.500000e-01 9.011746e-01 7.356172e-04 -7.356172e-04 2.489490e+00
2.510000e-01 9.014824e-01 7.640203e-04 -7.640203e-04 2.490370e+00
2.520000e-01 9.017902e-01 7.924970e-04 -7.924970e-04 2.491249e+00
2.530000e-01 9.020981e-01 8.210372e-04 -8.210372e-04 2.492129e+00
2.540000e-01 9.024059e-01 8.496314e-04 -8.496314e-04 2.493009e+00
2.550000e-01 9.027138e-01 8.782703e-04 -8.782703e-04 2.493889e+00
2.560000e-01 9.030216e-01 9.069450e-04 -9.069450e-04 2.494770e+00
2.570000e-01 9.033295e-01 9.356469e-04 -9.356469e-04 2.495651e+00
2.580000e-01 9.036373e-01 9.643676e-04 -9.643676e-04 2.496532e+00
2.590000e-01 9.039452e-01 9.930992e-04 -9.930992e-04 2.497413e+00
2.600000e-01 9.042531e-01 1.021834e-03 -1.021834e-03 2.498295e+00
2.610000e-01 9.045609e-01 1.050565e-03 -1.050565e-03 2.499176e+00
2.620000e-01 9.048687e-01 1.079285e-03 -1.079285e-03 2.500058e+00
2.630000e-01 9.051766e-01 1.107987e-03 -1.107987e-03 2.500941e+00
2.640000e-01 9.054844e-01 1.136664e-03 -1.136664e-03 2.501823e+00
2.650000e-01 9.057922e-01 1.165311e-03 -1.165311e-03 2.502705e+00
2.660000e-01 9.061000e-01 1.193921e-03 -1.193921e-03 2.503588e+00
2.670000e-01 9.064077e-01 1.222489e-03 -1.222489e-03 2.504470e+00
2.680000e-01 9.067155e-01 1.251008e-03 -1.251008e-03 2.505353e+00
2.690000e-01 9.070232e-01 1.279475e-03 -1.279475e-03 2.506236e+00
2.700000e-01 9.073309e-01 1.307882e-03 -1.307882e-03 2.507118e+00
2.710000e-01 9.076386e-01 1.336227e-03 -1.336227e-03 2.508001e+00
2.720000e-01 9.079462e-01 1.364504e-03 -1.364504e-03 2.508884e+00
2.730000e-01 9.082539e-01 1.392708e-03 -1.392708e-03 2.509766e+00
2.740000e-01 9.085614e-01 1.420835e-03 -1.420835e-03 2.510649e+00
2.750000e-01 9.088690e-01 1.448882e-03 -1.448882e-03 2.511531e+00
2.760000e-01 9.091765e-01 1.476843e-03 -1.476843e-03 2.512413e+00
2.770000e-01 9.094840e-01 1.504716e-03 -1.504716e-03 2.513296e+00
2.780000e-01 9.097914e-01 1.532496e-03 -1.532496e-03 2.514177e+00
2.790000e-01 9.100988e-01 1.560180e-03 -1.560180e-03 2.515059e+00
2.800000e-01 9.104062e-01 1.587765e-03 -1.587765e-03 2.515941e+00
2.810000e-01 9.107135e-01 1.615247e-03 -1.615247e-03 2.516822e+00
2.820000e-01 9.110208e-01 1.642624e-03 -1.642624e-03 2.517703e+00
2.830000e-01 9.113280e-01 1.669892e-03 -1.669892e-03 2.518583e+00
2.840000e-01 9.116352e-01 1.697049e-03 -1.697049e-03 2.519463e+00
2.850000e-01 9.119423e-01 1.724091e-03 -1.724091e-03 2.520343e+00
2.860000e-01 9.122493e-01 1.751017e-03 -1.751017e-03 2.521222e+00
2.870000e-01 9.125563e-01 1.777823e-03 -1.777823e-03 2.522101e+00
2.880000e-01 9.128633e-01 1.804508e-03 -1.804508e-03 2.522980e+00
2.890000e-01 9.131701e-01 1.831068e-03 -1.831068e-03 2.523857e+00
2.900000e-01 9.134770e-01 1.857503e-03 -1.857503e-03 2.524735e+00
2.910000e-01 9.137837e-01 1.883809e-03 -1.883809e-03 2.525611e+00
2.920000e-01 9.140904e-01 1.909985e-03 -1.909985e-03 2.526488e+00
2.930000e-01 9.143970e-01 1.936029e-03 -1.936029e-03 2.527363e+00
2.940000e-01 9.147035e-01 1.961939e-03 -1.961939e-03 2.528238e+00
2.950000e-01 9.150100e-01 1.987713e-03 -1.987713e-03 2.529112e+00
2.960000e-01 9.153164e-01 2.013349e-03 -2.013349e-03 2.529985e+00
2.970000e-01 9.156227e-01 2.038847e-03 -2.038847e-03 2.530858e+00
2.980000e-01 9.159290e-01 2.064204e-03 -2.064204e-03 2.531729e+00
2.990000e-01 9.162351e-01 2.089419e-03 -2.089419e-03 2.532600e+00
3.000000e-01 9.165412e-01 2.114491e-03 -2.114491e-03 2.533470e+00
3.010000e-01 9.168472e-01 2.139419e-03 -2.139419e-03 2.534339e+00
3.020000e-01 9.171531e-01 2.164200e-03 -2.164200e-03 2.535208e+00
3.030000e-01 9.174589e-01 2.188835e-03 -2.188835e-03 2.536075e+00
3.040000e-01 9.177646e-01 2.213322e-03 -2.213322e-03 2.536941e+00
3.050000e-01 9.180703e-01 2.237659e-03 -2.237659e-03 2.537806e+00
3.060000e-01 9.183758e-01 2.261846e-03 -2.261846e-03 2.538670e+00
3.070000e-01 9.186812e-01 2.285883e-03 -2.285883e-03 2.539533e+00
3.080000e-01 9.189866e-01 2.309767e-03 -2.309767e-03 2.540394e+00
3.090000e-01 9.192918e-01 2.333499e-03 -2.333499e-03 2.541255e+00
3.100000e-01 9.195970e-01 2.357077e-03 -2.357077e-03 2.542114e+00
3.110000e-01 9.199020e-01 2.380502e-03 -2.380502e-03 2.542972e+00
3.120000e-01 9.202069e-01 2.403771e-03 -2.403771e-03 2.543829e+00
3.130000e-01 9.205117e-01 2.426885e-03 -2.426885e-03 2.544684e+00
3.140000e-01 9.208165e-01 2.449844e-03 -2.449844e-03 2.545538e+00
3.150000e-01 9.211210e-01 2.472645e-03 -2.472645e-03 2.546390e+00
3.160000e-01 9.214255e-01 2.495290e-03 -2.495290e-03 2.547241e+00
3.170000e-01 9.217299e-01 2.517778e-03 -2.517778e-03 2.548091e+00
3.180000e-01 9.220341e-01 2.540108e-03 -2.540108e-03 2.548939e+00
3.190000e-01 9.223383e-01 2.562279e-03 -2.562279e-03 2.549785e+00
3.200000e-01 9.226423e-01 2.584293e-03 -2.584293e-03 2.550630e+00
3.210000e-01 9.229461e-01 2.606148e-03 -2.606148e-03 2.551473e+00
3.220000e-01 9.232499e-01 2.627844e-03 -2.627844e-03 2.552315e+00
3.230000e-01 9.235535e-01 2.649381e-03 -2.649381e-03 2.553155e+00
3.240000e-01 9.238570e-01 2.670760e-03 -2.670760e-03 2.553993e+00
3.250000e-01 9.241604e-01 2.691979e-03 -2.691979e-03 2.554829e+00
3.260000e-01 9.244636e-01 2.713039e-03 -2.713039e-03 2.555663e+00
3.270000e-01 9.247667e-01 2.733939e-03 -2.733939e-03 2.556496e+00
3.280000e-01 9.250696e-01 2.754681e-03 -2.754681e-03 2.557326e+00
3.290000e-01 9.253724e-01 2.775263e-03 -2.775263e-03 2.558155e+00
3.300000e-01 9.256751e-01 2.795686e-03 -2.795686e-03 2.558982e+00
3.310000e-01 9.259776e-01 2.815950e-03 -2.815950e-03 2.559806e+00
3.320000e-01 9.262800e-01 2.836055e-03 -2.836055e-03 2.560629e+00
3.330000e-01 9.265822e-01 2.856001e-03 -2.856001e-03 2.561449e+00
3.340000e-01 9.268843e-01 2.875789e-03 -2.875789e-03 2.562268e+00
3.350000e-01 9.271862e-01 2.895419e-03 -2.895419e-03 2.563084e+00
3.360000e-01 9.274880e-01 2.914890e-03 -2.914890e-03 2.563898e+00
3.370000e-01 9.277896e-01 2.934204e-03 -2.934204e-03 2.564710e+00
3.380000e-01 9.280910e-01 2.953360e-03 -2.953360e-03 2.565519e+00
3.390000e-01 9.283923e-01 2.972359e-03 -2.972359e-03 2.566326e+00
3.400000e-01 9.286935e-01 2.991201e-03 -2.991201e-03 2.567131e+00
